,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name_room,name_luxury,name_townhouse,name_private,name_hidden,name_tribeca,name_cozy,name_service,name_loft,name_fee,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_frequency,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,has_review,days_since_last_review,distance_manhattan
35069,35080,35080,35080,40.70186,-73.90467,61,1,48,2019-06-22,4.5,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,423,0,1,0,1,16.0,0.10500561175479647
35070,35081,35081,35081,40.67313,-73.96536,90,1,8,2019-07-07,0.75,1,129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,357,0,1,0,1,1.0,0.11012495856979584
35071,35082,35082,35082,40.71475,-73.94913,75,1,5,2019-05-06,0.59,1,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,63.0,0.07182483832212448
35072,35083,35083,35083,40.80624,-73.95622,110,1,1,2018-08-31,0.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2658,0,1,0,1,311.0,0.027565558220360064
35073,35084,35084,35084,40.74822,-73.90591,125,1,33,2019-07-07,3.2,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235,1,0,0,1,1.0,0.07402295927614835
35074,35085,35085,35085,40.82952,-73.82818,140,1,31,2019-06-09,3.01,5,365,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,1,0,1,29.0,0.1503646793632015
35075,35086,35086,35086,40.68574,-73.99958,250,3,31,2019-06-22,2.98,1,101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,1,0,0,1,16.0,0.10141200126217262
35076,35087,35087,35087,40.73213,-74.00865,100,3,35,2019-06-07,3.3,1,112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,768,0,1,0,1,31.0,0.06324905849101997
35077,35088,35088,35088,40.71493,-73.96089,90,2,2,2018-09-25,0.19,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3920,0,1,0,1,286.0,0.06894523188734013
35078,35089,35089,35089,40.80913,-73.94614,45,14,5,2019-01-25,0.47,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,164.0,0.03613259608719135
35079,35090,35090,35090,40.6898,-73.92588,65,1,27,2019-01-26,2.52,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,163.0,0.10372459881821149
35080,35091,35091,35091,40.70117,-73.91481,45,3,9,2019-06-19,0.87,1,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,19.0,0.09946032877483975
35081,35092,35092,35092,40.75498,-73.96426,212,29,0,,0.0,96,203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,0,-1.0,0.028963735946864196
35082,35093,35093,35093,40.71247,-73.94548,70,1,2,2018-09-05,0.18,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,306.0,0.07516724885213508
35083,35094,35094,35094,40.75497,-73.96289,204,29,0,,0.0,96,243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,0,-1.0,0.029331774579792438
35084,35095,35095,35095,40.71815,-73.98213,400,3,6,2019-03-31,0.87,1,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,911,0,1,0,1,99.0,0.0658632477182801
35085,35096,35096,35096,40.70788,-74.00459,184,29,0,,0.0,96,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,744,1,0,0,0,-1.0,0.08229787664331921
35086,35097,35097,35097,40.83005,-73.93992,119,1,29,2019-06-30,3.02,1,103,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,1,0,0,1,8.0,0.056415785911391333
35087,35098,35098,35098,40.7181,-74.00999,197,5,3,2019-05-21,0.3,1,95,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,177,0,1,0,1,48.0,0.07569454471756971
35088,35099,35099,35099,40.6888,-73.92015,30,1,18,2019-06-23,3.6,1,93,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2465,0,1,0,1,15.0,0.10723149024422975
35089,35100,35100,35100,40.70797,-74.0055,245,29,1,2019-03-16,0.26,96,311,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,744,1,0,0,1,114.0,0.08258938733275163
35090,35101,35101,35101,40.72772,-73.98046,149,3,25,2019-06-09,2.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,1,29.0,0.05614883792207907
35091,35102,35102,35102,40.69355,-73.92684,66,2,39,2019-06-25,3.75,2,158,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2465,0,1,0,1,13.0,0.09993503940059757
35092,35103,35103,35103,40.8228,-73.94442,76,5,2,2019-05-23,0.32,1,66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,46.0,0.04788797761443252
35093,35104,35104,35104,40.67182,-73.94446,100,3,5,2019-05-20,0.52,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1564,1,0,0,1,49.0,0.11444765615773701
35094,35105,35105,35105,40.69961,-73.93138,55,3,4,2018-09-21,0.39,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,290.0,0.0924997972970695
35095,35106,35106,35106,40.69994,-73.93299,55,2,0,,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,0,-1.0,0.09151824790717598
35096,35107,35107,35107,40.70046,-73.74834,130,2,17,2019-07-01,1.69,1,352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,1,0,0,1,7.0,0.23768876540551592
35097,35108,35108,35108,40.76942,-73.92772,130,2,3,2019-01-04,0.47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,900,1,0,0,1,185.0,0.0455812768579406
35098,35109,35109,35109,40.6959,-73.84868,51,7,3,2019-06-18,1.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,1,0,0,1,20.0,0.1503828128477383
35099,35110,35110,35110,40.67154,-73.87913,65,3,2,2018-10-07,0.19,1,179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,218,0,1,0,1,274.0,0.14464618384180764
35100,35111,35111,35111,40.68056,-73.95372,100,3,5,2019-06-10,0.66,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,1,0,0,1,28.0,0.10401923860516973
35101,35112,35112,35112,40.69508,-73.86032,170,3,24,2019-07-07,2.55,1,308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,1,0,0,1,1.0,0.14156939923584766
35102,35113,35113,35113,40.71399,-73.9454,144,6,1,2019-01-01,0.16,1,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,188.0,0.07376877455942153
35103,35114,35114,35114,40.73641,-73.99929,250,2,3,2019-04-23,0.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,768,1,0,0,1,76.0,0.054488569443509514
35104,35115,35115,35115,40.74478,-73.98442,349,4,32,2019-06-21,3.04,1,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,1,17.0,0.0405362899141006
35105,35116,35116,35116,40.63334,-74.01784,65,1,40,2019-07-04,3.79,2,169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,141,0,1,0,1,4.0,0.1568545415345095
35106,35117,35117,35117,40.71289,-73.9637,65,1,0,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,0,-1.0,0.0706094476681366
35107,35118,35118,35118,40.87633,-73.88328,45,1,18,2019-07-01,1.93,1,153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,1,0,1,7.0,0.12814741238121227
35108,35119,35119,35119,40.84633,-73.83029,80,2,28,2019-06-25,2.69,1,78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17,0,1,0,1,13.0,0.15444630458511466
35109,35120,35120,35120,40.59623,-74.0839,34,4,8,2019-06-08,0.85,8,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,1,0,1,30.0,0.21822393750457458
35110,35121,35121,35121,40.73347,-73.95164,80,3,2,2018-11-24,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1115,0,1,0,1,226.0,0.05334538874167092
35111,35122,35122,35122,40.73786,-73.90616,36,30,1,2019-05-31,0.77,103,235,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,110,0,1,0,1,38.0,0.0792266318859983
35112,35123,35123,35123,40.73918,-73.99753,180,6,5,2018-12-31,0.56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1113,1,0,0,1,189.0,0.05120776601258911
35113,35124,35124,35124,40.70776,-74.00477,174,29,0,,0.0,96,313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,744,1,0,0,0,-1.0,0.08248066743182542
35114,35125,35125,35125,40.71407,-73.93856,66,5,3,2018-10-07,0.31,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,274.0,0.07635777956436238
35115,35126,35126,35126,40.71893,-73.95866,95,1,47,2019-07-06,4.35,1,28,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,2.0,0.06538379386361479
35116,35127,35127,35127,40.64704,-74.00819,119,4,23,2019-06-11,2.61,1,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,390,1,0,0,1,27.0,0.14099852375113847
35117,35128,35128,35128,40.72307,-73.98369,199,3,7,2019-05-05,0.69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1853,1,0,0,1,64.0,0.06131558529443963
35118,35129,35129,35129,40.75216,-73.97172,300,1,2,2018-09-23,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,1,288.0,0.030944369439360627
35119,35130,35130,35130,40.72093,-73.98596,150,3,17,2019-01-28,1.65,1,188,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,911,0,1,0,1,161.0,0.0638980946507768
35120,35131,35131,35131,40.7131,-74.00527,70,15,0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,1,0,0,0,-1.0,0.07785091457394722
35121,35132,35132,35132,40.6504,-73.95011,39,3,2,2019-02-18,0.19,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,500,0,1,0,1,140.0,0.1343654646849405
35122,35133,35133,35133,40.69503,-73.99475,125,8,1,2018-09-27,0.1,1,207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,1,0,0,1,284.0,0.0911642879640876
35123,35134,35134,35134,40.74813,-74.00478,300,2,4,2019-05-28,0.45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1113,0,1,0,1,41.0,0.04848213382267362
35124,35135,35135,35135,40.76043,-73.97075,150,3,3,2018-10-14,0.31,2,127,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,0,1,0,1,267.0,0.02267446581509493
35125,35136,35136,35136,40.7073,-73.96607,60,4,17,2019-04-07,1.59,2,131,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3920,0,1,0,1,92.0,0.07597339600149573
35126,35137,35137,35137,40.68178,-73.97957,130,120,0,,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,506,1,0,0,0,-1.0,0.10166513315782746
35127,35138,35138,35138,40.71113,-73.96181,180,3,1,2018-09-30,0.11,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,281.0,0.07257997657756562
35128,35139,35139,35139,40.65815,-73.95546,40,31,3,2019-06-01,0.45,2,84,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,535,0,1,0,1,37.0,0.12593748488833414
35129,35140,35140,35140,40.63472,-73.97268,65,3,2,2019-01-01,0.19,1,281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,175,0,1,0,1,188.0,0.14838738086508166
35130,35141,35141,35141,40.66875,-73.98779,150,31,1,2019-05-24,0.64,2,281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,284,1,0,0,1,45.0,0.11554717910879102
35131,35142,35142,35142,40.72099,-73.99921,100,3,8,2019-04-29,0.81,2,361,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,358,0,1,0,1,70.0,0.06813378163583855
35132,35143,35143,35143,40.68112,-73.99296,150,4,9,2019-05-18,0.87,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233,1,0,0,1,51.0,0.10427568268776528
35133,35144,35144,35144,40.70856,-73.96632,90,2,2,2019-07-03,2.0,1,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3920,0,1,0,1,5.0,0.0746995716185832
35134,35145,35145,35145,40.76305,-73.91874,40,5,1,2018-09-08,0.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,900,0,1,0,1,303.0,0.056160965981716604
35135,35146,35146,35146,40.6783,-73.97559,69,1,13,2019-04-07,1.22,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,506,0,1,0,1,92.0,0.10489190674212882
35136,35147,35147,35147,40.63782,-74.07732,85,1,2,2018-09-13,0.19,2,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,1,0,1,298.0,0.17991034656183835
35137,35148,35148,35148,40.67436,-73.9551,200,4,6,2019-04-07,0.61,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1564,1,0,0,1,92.0,0.1099254183526233
35138,35149,35149,35149,40.70777,-73.92115,59,1,33,2019-06-19,3.14,3,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,19.0,0.09044120410520878
35139,35150,35150,35150,40.78057,-73.95186,248,4,3,2019-04-16,0.31,1,100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1798,1,0,0,1,83.0,0.01950478146506617
35140,35151,35151,35151,40.66663,-73.93455,60,3,2,2018-10-13,0.21,1,50,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1564,0,1,0,1,268.0,0.12210030057292862
35141,35152,35152,35152,40.7571,-73.98014,95,3,28,2019-06-15,2.71,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1545,0,1,0,1,23.0,0.027494064814064485
35142,35153,35153,35153,40.73366,-73.87651,77,2,10,2019-06-11,0.98,6,354,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,237,0,1,0,1,27.0,0.10681998736191507
35143,35154,35154,35154,40.70325,-73.91349,70,1,8,2019-04-21,0.81,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,78.0,0.09852140173586693
35144,35155,35155,35155,40.73853,-73.88647,100,1,0,,0.0,1,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,237,0,0,1,0,-1.0,0.09573744199632078
35145,35156,35156,35156,40.69652,-73.94821,45,2,46,2019-06-23,4.68,4,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,15.0,0.08958033545371054
35146,35157,35157,35157,40.75537,-73.90741,83,2,0,,0.0,1,126,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,235,0,1,0,0,-1.0,0.06955657409619571
35147,35158,35158,35158,40.69676,-73.94794,45,2,41,2019-06-23,4.07,4,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,15.0,0.08941824869678264
35148,35159,35159,35159,40.6491,-73.92532,75,3,12,2019-06-30,1.21,1,167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,1,0,0,1,8.0,0.1416367692373693
35149,35160,35160,35160,40.75428,-73.93323,64,4,23,2019-06-27,2.21,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,537,0,1,0,1,11.0,0.04766878748195594
35150,35161,35161,35161,40.71615,-73.94171,150,2,3,2019-05-27,0.48,2,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,42.0,0.07315710901887484
35151,35162,35162,35162,40.7191,-73.95988,80,1,13,2019-07-01,1.32,1,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,7.0,0.0649934027421242
35152,35163,35163,35163,40.68231,-73.95202,75,2,17,2019-06-30,2.17,1,77,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3714,1,0,0,1,8.0,0.10259871587889853
35153,35164,35164,35164,40.73821,-73.81006,64,1,7,2019-06-09,0.73,5,90,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,426,0,1,0,1,29.0,0.16727585510168702
35154,35165,35165,35165,40.66047,-73.98244,154,2,12,2019-06-30,1.16,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,1,0,0,1,8.0,0.12314403964463826
35155,35166,35166,35166,40.68392,-73.95265,40,30,1,2019-05-25,0.65,1,282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,44.0,0.10089982606525663
35156,35167,35167,35167,40.72927,-73.9477,160,2,14,2019-07-01,6.18,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1115,1,0,0,1,7.0,0.058736010249247406
35157,35168,35168,35168,40.75142,-73.97049,210,2,7,2019-03-04,0.68,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1545,1,0,0,1,126.0,0.031687955124931
35158,35169,35169,35169,40.63516,-74.00078,54,1,55,2019-06-23,5.16,2,59,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,136,0,1,0,1,15.0,0.15086822064305033
35159,35170,35170,35170,40.76399,-73.98077,139,3,3,2018-11-17,0.31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,0,1,0,1,233.0,0.021372341939996167
35160,35171,35171,35171,40.76106,-73.8305,39,1,22,2019-06-22,2.14,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,426,0,1,0,1,16.0,0.14241577019416976
35161,35172,35172,35172,40.74186,-74.00372,180,4,3,2019-04-13,0.31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1113,1,0,0,1,86.0,0.052519405937233456
35162,35173,35173,35173,40.73947,-73.9847,400,4,7,2019-05-27,0.68,1,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,338,1,0,0,1,42.0,0.04567085394428519
35163,35174,35174,35174,40.72957,-73.97715,189,2,5,2018-11-05,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,1,0,0,1,245.0,0.0538596639425038
35164,35175,35175,35175,40.8466,-73.93432,60,3,28,2019-06-09,2.64,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,899,0,1,0,1,29.0,0.0734328564063822
35165,35176,35176,35176,40.70576,-73.91129,55,3,3,2019-05-27,0.32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,423,0,1,0,1,42.0,0.09782987120506793
35166,35177,35177,35177,40.79372,-73.97431,140,5,3,2019-04-24,0.29,1,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1971,1,0,0,1,75.0,0.011066006506418835
35167,35178,35178,35178,40.69247,-73.91196,46,5,1,2018-10-09,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,0,1,0,1,272.0,0.10827360943461627
35168,35179,35179,35179,40.71207,-73.95784,122,3,18,2019-06-24,1.87,1,61,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3920,1,0,0,1,14.0,0.07227551798499841
35169,35180,35180,35180,40.76292,-73.99219,350,60,0,,0.0,1,177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1958,1,0,0,0,-1.0,0.029117219990922063
35170,35181,35181,35181,40.68613,-73.92349,65,1,42,2019-05-19,3.99,2,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,50.0,0.10807138844300702
35171,35182,35182,35182,40.66176,-73.92,176,3,0,,0.0,1,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,1,0,0,0,-1.0,0.13169979346984018
35172,35183,35183,35183,40.80672,-73.94993,70,1,47,2019-06-28,4.45,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,10.0,0.031785488827452434
35173,35184,35184,35184,40.74272,-73.91075,38,30,0,,0.0,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235,0,1,0,0,-1.0,0.07269626469083731
35174,35185,35185,35185,40.7334,-74.00323,180,3,21,2019-06-29,2.09,3,162,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,768,1,0,0,1,9.0,0.05912707417080451
35175,35186,35186,35186,40.63068,-74.15521,40,2,86,2019-06-25,10.12,1,56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,1,13.0,0.23893835292811416
35176,35187,35187,35187,40.71711,-73.75608,55,2,7,2019-05-22,0.76,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,1,0,1,47.0,0.22501398734300812
35177,35188,35188,35188,40.71388,-73.94999,80,5,3,2018-09-30,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,281.0,0.07239663320900397
35178,35189,35189,35189,40.80098,-73.96025,99,1,45,2019-06-24,4.44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1971,0,1,0,1,14.0,0.020966566242474134
35179,35190,35190,35190,40.8101,-73.94453,225,4,0,,0.0,1,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,1,0,0,0,-1.0,0.0379511383228465
35180,35191,35191,35191,40.82996,-73.94714,90,1,20,2019-06-01,2.05,2,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,37.0,0.05267583127013576
35181,35192,35192,35192,40.75094,-73.93806,107,3,4,2018-11-25,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,537,1,0,0,1,225.0,0.04617927240656833
35182,35193,35193,35193,40.88563,-73.85975,50,2,40,2019-06-30,3.77,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,1,0,1,8.0,0.15143811739452603
35183,35194,35194,35194,40.64063,-73.95667,300,2,6,2018-11-25,0.58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,621,1,0,0,1,225.0,0.14320901438107392
35184,35195,35195,35195,40.67009,-73.98492,123,13,23,2019-06-11,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,506,1,0,0,1,27.0,0.11383979313051823
35185,35196,35196,35196,40.81094,-73.94273,36,30,2,2019-06-15,0.22,103,215,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,23.0,0.039819674785213754
35186,35197,35197,35197,40.71075,-73.7823,399,2,17,2019-07-05,2.3,7,324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,231,1,0,0,1,3.0,0.20228132019540535
35187,35198,35198,35198,40.87135,-73.85736,145,2,5,2018-12-10,0.48,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40,1,0,0,1,210.0,0.14404030026350095
35188,35199,35199,35199,40.71286,-73.9599,140,2,4,2019-06-22,1.04,1,213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,16.0,0.0711431486511496
35189,35200,35200,35200,40.75537,-73.995,54,30,2,2018-10-27,0.23,1,352,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1958,0,1,0,1,254.0,0.036543028062823515
35190,35201,35201,35201,40.73473,-73.95776,177,2,23,2019-07-01,2.28,1,214,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1115,1,0,0,1,7.0,0.05020249495791944
35191,35202,35202,35202,40.81758,-73.94188,65,2,22,2019-06-29,2.06,1,275,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,9.0,0.04526072027707968
35192,35203,35203,35203,40.71286,-73.95898,150,2,17,2019-05-28,1.68,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,41.0,0.07129506294267327
35193,35204,35204,35204,40.64614,-74.0064,50,2,12,2019-06-30,1.16,1,41,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,390,0,1,0,1,8.0,0.1414110377587224
35194,35205,35205,35205,40.71153,-73.94557,104,2,5,2019-06-23,0.54,1,179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,15.0,0.07602079846988438
35195,35206,35206,35206,40.63592,-74.00064,54,1,46,2019-02-01,4.31,2,36,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,136,0,1,0,1,157.0,0.15009552291790754
35196,35207,35207,35207,40.73029,-73.9515,74,5,1,2018-11-12,0.13,2,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1115,0,1,0,1,238.0,0.056364759380308785
35197,35208,35208,35208,40.69852,-73.92428,75,2,4,2019-05-31,1.43,2,64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2465,0,1,0,1,38.0,0.09672260749172985
35198,35209,35209,35209,40.77041,-73.96109,300,2,11,2019-06-23,1.07,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798,1,0,0,1,15.0,0.016224925269471262
35199,35210,35210,35210,40.76383,-73.98922,280,2,28,2019-06-02,2.83,1,147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1958,1,0,0,1,36.0,0.026382822062853827
35200,35211,35211,35211,40.67186,-73.88815,150,2,1,2018-09-04,0.1,2,362,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,218,0,1,0,1,307.0,0.13882233285750145
35201,35212,35212,35212,40.79329,-73.94725,73,5,5,2018-11-24,0.47,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1117,0,1,0,1,226.0,0.02602765068153471
35202,35213,35213,35213,40.7583,-73.93294,70,4,3,2018-09-24,0.29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,537,0,1,0,1,287.0,0.045594600557516574
35203,35214,35214,35214,40.63847,-73.95693,195,2,0,,0.0,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,621,1,0,0,0,-1.0,0.145332273772895
35204,35215,35215,35215,40.62299,-73.90501,97,2,25,2019-06-30,2.68,1,148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,0,1,8.0,0.17325220979831
35205,35216,35216,35216,40.71645,-73.95721,130,3,1,2019-01-01,0.16,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,188.0,0.06810244195327517
35206,35217,35217,35217,40.71733,-73.95811,95,1,62,2019-07-04,5.83,1,65,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,4.0,0.0670599806143712
35207,35218,35218,35218,40.74131,-73.89774,40,28,2,2019-05-05,0.24,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,235,0,1,0,1,64.0,0.0845149436490346
35208,35219,35219,35219,40.70117,-73.91083,38,30,3,2019-06-19,0.36,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,423,0,1,0,1,19.0,0.10176965068230796
35209,35220,35220,35220,40.71229,-73.95592,70,25,3,2019-01-03,0.33,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3920,0,1,0,1,186.0,0.07243986816663123
